H	355_Anlg	353_Anlg	460_Anlg	532_Anlg	530_Anlg	355_Anlg_Molec	532_Anlg_Molec		MolecExt355_Anlg	MolecBack355_Anlg	MolecExt353_Anlg	MolecBack353_Anlg	MolecExt460_Anlg	MolecBack460_Anlg	MolecExt532_Anlg	MolecBack532_Anlg	MolecExt530_Anlg	MolecBack530_Anlg
6030	0.011544453	0.0025931962	9.7809796E-5	0.0069580318	0.0019170171	0.011359797	0.0069173764		5.0867031E-5	5.9882682E-6	5.2088232E-5	6.1320328E-6	1.7351237E-5	2.0426563E-6	9.5628645E-6	1.1257783E-6	9.7110743E-6	1.1432261E-6
6033.75	0.011555635	0.002540218	8.705442E-5	0.0070080816	0.0018601521	0.011339027	0.0069068679		5.0856594E-5	5.9870395E-6	5.2077544E-5	6.1307746E-6	1.7347677E-5	2.0422372E-6	9.5609024E-6	1.1255473E-6	9.7090818E-6	1.1429915E-6
6037.5	0.011539661	0.0024181285	-5.511023E-6	0.006844914	0.0017790075	0.011318303	0.00689638		5.0846154E-5	5.9858105E-6	5.2066854E-5	6.1295161E-6	1.7344116E-5	2.041818E-6	9.5589397E-6	1.1253162E-6	9.7070887E-6	1.1427569E-6
6041.25	0.011528081	0.0023948873	-1.3204843E-5	0.0068190904	0.0017503887	0.011297626	0.0068859127		5.0835711E-5	5.9845811E-6	5.2056159E-5	6.1282571E-6	1.7340554E-5	2.0413986E-6	9.5569764E-6	1.1250851E-6	9.7050949E-6	1.1425222E-6
6045	0.010982192	0.0023855962	-7.6379361E-5	0.0069117091	0.001914275	0.011276995	0.0068754659		5.0825264E-5	5.9833512E-6	5.2045462E-5	6.1269978E-6	1.733699E-5	2.0409791E-6	9.5550124E-6	1.1248539E-6	9.7031005E-6	1.1422874E-6
6048.75	0.011164954	0.0023459823	-2.2921952E-5	0.0070422645	0.0020169569	0.011256409	0.0068650397		5.0814814E-5	5.982121E-6	5.2034761E-5	6.125738E-6	1.7333426E-5	2.0405595E-6	9.5530479E-6	1.1246226E-6	9.7011055E-6	1.1420525E-6
6052.5	0.011232308	0.0024678854	0.00012714748	0.0069093398	0.0018782285	0.01123587	0.006854634		5.0804361E-5	5.9808905E-6	5.2024058E-5	6.124478E-6	1.732986E-5	2.0401397E-6	9.5510828E-6	1.1243913E-6	9.69911E-6	1.1418176E-6
6056.25	0.011383123	0.0024770701	0.00013912747	0.0068251337	0.0018859224	0.011215377	0.0068442488		5.0793906E-5	5.9796597E-6	5.2013351E-5	6.1232176E-6	1.7326294E-5	2.0397199E-6	9.5491172E-6	1.1241599E-6	9.697114E-6	1.1415826E-6
6060	0.011497998	0.0022993668	6.3680115E-5	0.0070200349	0.0018874398	0.011194929	0.006833884		5.0783449E-5	5.9784286E-6	5.2002643E-5	6.1219569E-6	1.7322727E-5	2.0392999E-6	9.5471513E-6	1.1239284E-6	9.6951175E-6	1.1413476E-6
6063.75	0.011296068	0.0024000787	-3.8149859E-5	0.0068925944	0.001809064	0.011174528	0.0068235397		5.0772989E-5	5.9771972E-6	5.1991932E-5	6.120696E-6	1.7319159E-5	2.0388799E-6	9.5451849E-6	1.1236969E-6	9.6931207E-6	1.1411125E-6
6067.5	0.011149513	0.0025804974	-2.241613E-5	0.0066398697	0.0018555198	0.011154172	0.0068132159		5.0762528E-5	5.9759657E-6	5.198122E-5	6.1194349E-6	1.731559E-5	2.0384598E-6	9.5432182E-6	1.1234654E-6	9.6911235E-6	1.1408774E-6
6071.25	0.011120361	0.002568544	-1.7278042E-5	0.0067977128	0.0017548878	0.011133862	0.0068029125		5.0752065E-5	5.9747339E-6	5.1970506E-5	6.1181736E-6	1.7312021E-5	2.0380397E-6	9.5412512E-6	1.1232339E-6	9.689126E-6	1.1406423E-6
6075	0.011166152	0.0025454626	-7.4063228E-5	0.0068448075	0.0017606382	0.011113597	0.0067926295		5.0741601E-5	5.9735021E-6	5.195979E-5	6.1169122E-6	1.7308452E-5	2.0376195E-6	9.539284E-6	1.1230023E-6	9.6871283E-6	1.1404071E-6
6078.75	0.011229246	0.0025813227	-4.7787101E-5	0.0068190372	0.0018630805	0.011093378	0.0067823668		5.0731135E-5	5.9722701E-6	5.1949074E-5	6.1156506E-6	1.7304882E-5	2.0371992E-6	9.5373165E-6	1.1227707E-6	9.6851304E-6	1.1401719E-6
6082.5	0.011069114	0.002561995	1.1820039E-5	0.0067995764	0.0016786418	0.011073204	0.0067721246		5.0720669E-5	5.971038E-6	5.1938357E-5	6.1143889E-6	1.7301312E-5	2.0367789E-6	9.535349E-6	1.122539E-6	9.6831323E-6	1.1399367E-6
6086.25	0.010886352	0.0024992464	-5.2499233E-5	0.0066862722	0.0016179698	0.011053076	0.0067619027		5.0710203E-5	5.9698058E-6	5.1927639E-5	6.1131272E-6	1.7297742E-5	2.0363586E-6	9.5333813E-6	1.1223074E-6	9.6811341E-6	1.1397014E-6
6090	0.010944255	0.0024601916	1.3042642E-6	0.006695164	0.0017037998	0.011032993	0.0067517011		5.0699736E-5	5.9685736E-6	5.1916921E-5	6.1118654E-6	1.7294172E-5	2.0359383E-6	9.5314136E-6	1.1220757E-6	9.6791359E-6	1.1394662E-6
6093.75	0.011233107	0.0024279255	0.00013540036	0.0069484744	0.0017206783	0.011012955	0.0067415198		5.068927E-5	5.9673415E-6	5.1906203E-5	6.1106036E-6	1.7290601E-5	2.035518E-6	9.5294459E-6	1.1218441E-6	9.6771377E-6	1.139231E-6
6097.5	0.011187449	0.0023744681	1.0808395E-5	0.0068869505	0.0017258962	0.010992962	0.0067313589		5.0678803E-5	5.9661093E-6	5.1895485E-5	6.1093419E-6	1.7287031E-5	2.0350977E-6	9.5274782E-6	1.1216124E-6	9.6751396E-6	1.1389957E-6
6101.25	0.010788915	0.0022888777	-0.00010172371	0.0068406544	0.0018585281	0.010973015	0.0067212182		5.0668337E-5	5.9648772E-6	5.1884768E-5	6.1080802E-6	1.7283461E-5	2.0346775E-6	9.5255106E-6	1.1213808E-6	9.6731415E-6	1.1387605E-6
6105	0.01088755	0.0024970368	-2.8459373E-5	0.0067407413	0.0018176098	0.010953112	0.0067110978		5.0657872E-5	5.9636452E-6	5.1874051E-5	6.1068187E-6	1.7279891E-5	2.0342572E-6	9.5235432E-6	1.1211492E-6	9.6711436E-6	1.1385253E-6
6108.75	0.011190112	0.0025233129	-2.3906974E-5	0.0065729681	0.0016860428	0.010933255	0.0067009976		5.0647408E-5	5.9624133E-6	5.1863336E-5	6.1055572E-6	1.7276322E-5	2.033837E-6	9.521576E-6	1.1209176E-6	9.6691458E-6	1.1382901E-6
6112.5	0.011080561	0.0023141688	-2.9763861E-5	0.0065575538	0.0017041991	0.010913442	0.0066909176		5.0636945E-5	5.9611816E-6	5.1852622E-5	6.1042959E-6	1.7272753E-5	2.0334168E-6	9.519609E-6	1.120686E-6	9.6671484E-6	1.138055E-6
6116.25	0.011213805	0.0024356992	7.4462113E-5	0.0065272045	0.0018035	0.010893674	0.0066808579		5.0626484E-5	5.95995E-6	5.1841909E-5	6.1030348E-6	1.7269184E-5	2.0329967E-6	9.5176423E-6	1.1204545E-6	9.6651512E-6	1.1378199E-6
6120	0.011034505	0.0024982614	-1.7703998E-5	0.0065644756	0.0018169708	0.010873951	0.0066708183		5.0616024E-5	5.9587187E-6	5.1831199E-5	6.1017739E-6	1.7265617E-5	2.0325767E-6	9.5156759E-6	1.120223E-6	9.6631543E-6	1.1375848E-6
6123.75	0.010784655	0.0023095897	-0.00013156721	0.0065841494	0.0018324383	0.010854272	0.0066607989		5.0605566E-5	5.9574876E-6	5.182049E-5	6.1005132E-6	1.7262049E-5	2.0321568E-6	9.5137099E-6	1.1199916E-6	9.6611579E-6	1.1373497E-6
6127.5	0.011097067	0.0023478192	1.2964795E-5	0.0064407621	0.0018578093	0.010834639	0.0066507997		5.0595111E-5	5.9562567E-6	5.1809784E-5	6.0992528E-6	1.7258483E-5	2.0317369E-6	9.5117443E-6	1.1197602E-6	9.6591618E-6	1.1371148E-6
6131.25	0.011229246	0.0025025742	0.00012219575	0.0064504526	0.0018249575	0.010815049	0.0066408206		5.0584658E-5	5.9550262E-6	5.179908E-5	6.0979927E-6	1.7254917E-5	2.0313172E-6	9.5097793E-6	1.1195289E-6	9.6571663E-6	1.1368798E-6
6135	0.011029979	0.0025305541	0.00014415907	0.0065870512	0.0017980424	0.010795505	0.0066308616		5.0574208E-5	5.953796E-6	5.1788379E-5	6.096733E-6	1.7251353E-5	2.0308975E-6	9.5078147E-6	1.1192976E-6	9.6551713E-6	1.136645E-6
6138.75	0.010922558	0.0026540013	5.0422252E-5	0.0065782659	0.0018522453	0.010776004	0.0066209227		5.0563762E-5	5.9525662E-6	5.1777682E-5	6.0954736E-6	1.7247789E-5	2.030478E-6	9.5058507E-6	1.1190664E-6	9.6531769E-6	1.1364102E-6
6142.5	0.010782659	0.0025930365	-6.7647274E-5	0.0064840499	0.0018929772	0.010756548	0.0066110039		5.0553318E-5	5.9513367E-6	5.1766987E-5	6.0942147E-6	1.7244227E-5	2.0300587E-6	9.5038874E-6	1.1188352E-6	9.6511831E-6	1.1361755E-6
6146.25	0.010846286	0.0024849769	-3.0030083E-5	0.006482346	0.00176953	0.010737137	0.0066011052		5.0542878E-5	5.9501077E-6	5.1756297E-5	6.0929561E-6	1.7240666E-5	2.0296394E-6	9.5019247E-6	1.1186042E-6	9.64919E-6	1.1359408E-6
6150	0.010673374	0.0024376958	3.0988035E-5	0.0065130947	0.0016146952	0.010717769	0.0065912264		5.0532442E-5	5.9488791E-6	5.174561E-5	6.091698E-6	1.7237106E-5	2.0292203E-6	9.4999627E-6	1.1183732E-6	9.6471976E-6	1.1357063E-6
6153.75	0.010445888	0.0022650774	7.8588556E-5	0.0064888419	0.0016699629	0.010698446	0.0065813678		5.052201E-5	5.947651E-6	5.1734927E-5	6.0904404E-6	1.7233547E-5	2.0288014E-6	9.4980015E-6	1.1181423E-6	9.645206E-6	1.1354718E-6
6157.5	0.010548516	0.0022163854	8.10378E-5	0.006381368	0.0017081392	0.010679166	0.0065715291		5.0511582E-5	5.9464234E-6	5.1724249E-5	6.0891834E-6	1.722999E-5	2.0283827E-6	9.4960411E-6	1.1179115E-6	9.6432152E-6	1.1352375E-6
6161.25	0.010925886	0.0024488506	3.6418967E-5	0.0064937403	0.0017619161	0.010659931	0.0065617104		5.0501159E-5	5.9451963E-6	5.1713576E-5	6.0879268E-6	1.7226435E-5	2.0279641E-6	9.4940816E-6	1.1176809E-6	9.6412253E-6	1.1350032E-6
6165	0.010582593	0.0026198717	7.0014183E-6	0.006525474	0.0018242919	0.010640739	0.0065519117		5.049074E-5	5.9439698E-6	5.1702907E-5	6.0866709E-6	1.7222881E-5	2.0275457E-6	9.4921229E-6	1.1174503E-6	9.6392363E-6	1.1347691E-6
6168.75	0.010848948	0.0023941153	-2.0366219E-5	0.0064416673	0.0018137762	0.010621592	0.0065421329		5.0480327E-5	5.9427439E-6	5.1692244E-5	6.0854156E-6	1.7219329E-5	2.0271276E-6	9.4901653E-6	1.1172198E-6	9.6372483E-6	1.134535E-6
6172.5	0.010495272	0.0022529643	2.2202703E-5	0.0064940066	0.0016807183	0.010602488	0.0065323741		5.0469919E-5	5.9415187E-6	5.1681586E-5	6.0841609E-6	1.7215779E-5	2.0267096E-6	9.4882086E-6	1.1169895E-6	9.6352613E-6	1.1343011E-6
6176.25	0.01024489	0.0022603919	0.00017022222	0.0064441698	0.0016914205	0.010583428	0.0065226352		5.0459517E-5	5.9402941E-6	5.1670934E-5	6.0829069E-6	1.7212231E-5	2.0262919E-6	9.486253E-6	1.1167593E-6	9.6332754E-6	1.1340673E-6
6180	0.010708116	0.0022791073	0.00011508761	0.006254167	0.0017424552	0.010564412	0.0065129161		5.0449121E-5	5.9390702E-6	5.1660288E-5	6.0816536E-6	1.7208684E-5	2.0258744E-6	9.4842985E-6	1.1165292E-6	9.6312906E-6	1.1338337E-6
6183.75	0.010748316	0.0024313598	-1.6426131E-5	0.0063299871	0.0017893636	0.010545439	0.006503217		5.043873E-5	5.937847E-6	5.1649649E-5	6.0804011E-6	1.720514E-5	2.0254572E-6	9.4823451E-6	1.1162992E-6	9.629307E-6	1.1336001E-6
6187.5	0.010810213	0.0024276326	3.069519E-5	0.0063274314	0.0018265282	0.01052651	0.0064935377		5.0428346E-5	5.9366245E-6	5.1639015E-5	6.0791493E-6	1.7201598E-5	2.0250402E-6	9.480393E-6	1.1160694E-6	9.6273246E-6	1.1333668E-6
6191.25	0.010862392	0.0022742887	0.00010773988	0.0063409288	0.001810688	0.010507624	0.0064838783		5.0417969E-5	5.9354029E-6	5.1628389E-5	6.0778983E-6	1.7198058E-5	2.0246235E-6	9.4784421E-6	1.1158397E-6	9.6253434E-6	1.1331335E-6
6195	0.010548782	0.0022632405	9.977984E-5	0.0066052342	0.001719214	0.010488781	0.0064742386		5.0407598E-5	5.934182E-6	5.1617769E-5	6.0766481E-6	1.7194521E-5	2.024207E-6	9.4764925E-6	1.1156102E-6	9.6233636E-6	1.1329005E-6
6198.75	0.010277236	0.0022731439	0.00010662175	0.0065314108	0.0016941359	0.010469982	0.0064646188		5.0397235E-5	5.932962E-6	5.1607157E-5	6.0753988E-6	1.7190986E-5	2.0237909E-6	9.4745442E-6	1.1153808E-6	9.6213851E-6	1.1326675E-6
6202.5	0.010349116	0.0022768444	0.00011700441	0.0062840105	0.0017642588	0.010451226	0.0064550188		5.0386879E-5	5.9317429E-6	5.1596553E-5	6.0741504E-6	1.7187453E-5	2.023375E-6	9.4725973E-6	1.1151516E-6	9.6194081E-6	1.1324348E-6
6206.25	0.010504323	0.0022472671	5.928745E-5	0.0062897609	0.00172563	0.010432514	0.0064454385		5.0376531E-5	5.9305246E-6	5.1585956E-5	6.0729029E-6	1.7183923E-5	2.0229594E-6	9.4706518E-6	1.1149226E-6	9.6174325E-6	1.1322022E-6
6210	0.010121762	0.0022538428	-4.2331566E-6	0.0062888292	0.0016388948	0.010413844	0.006435878		5.036619E-5	5.9293073E-6	5.1575367E-5	6.0716564E-6	1.7180396E-5	2.0225442E-6	9.4687079E-6	1.1146938E-6	9.6154584E-6	1.1319698E-6
6213.75	0.010274574	0.0022894101	6.4585271E-5	0.0063320903	0.001721264	0.010395217	0.0064263372		5.0355858E-5	5.9280909E-6	5.1564787E-5	6.0704108E-6	1.7176871E-5	2.0221293E-6	9.4667654E-6	1.1144651E-6	9.6134858E-6	1.1317376E-6
6217.5	0.01058845	0.0022480126	3.2319145E-5	0.0061939742	0.0018453501	0.010376634	0.0064168162		5.0345534E-5	5.9268756E-6	5.1554215E-5	6.0691663E-6	1.717335E-5	2.0217147E-6	9.4648246E-6	1.1142366E-6	9.6115149E-6	1.1315056E-6
6221.25	0.010597102	0.0022717063	-0.00012672197	0.0062383534	0.0017974035	0.010358093	0.0064073148		5.0335219E-5	5.9256612E-6	5.1543652E-5	6.0679228E-6	1.7169831E-5	2.0213005E-6	9.4628853E-6	1.1140083E-6	9.6095456E-6	1.1312737E-6
6225	0.010571944	0.0022365916	-0.00015534085	0.0066114904	0.0017217432	0.010339595	0.0063978331		5.0324913E-5	5.9244479E-6	5.1533099E-5	6.0666804E-6	1.7166316E-5	2.0208866E-6	9.4609478E-6	1.1137802E-6	9.607578E-6	1.1310421E-6
6228.75	0.010889147	0.0022374435	-1.9354575E-5	0.0064960831	0.0017674269	0.01032114	0.006388371		5.0314616E-5	5.9232357E-6	5.1522554E-5	6.065439E-6	1.7162803E-5	2.0204731E-6	9.459012E-6	1.1135523E-6	9.6056122E-6	1.1308107E-6
6232.5	0.010620929	0.0022828344	4.3447231E-5	0.0061749393	0.0017992404	0.010302728	0.0063789286		5.0304328E-5	5.9220246E-6	5.1512019E-5	6.0641988E-6	1.7159294E-5	2.02006E-6	9.4570779E-6	1.1133246E-6	9.6036481E-6	1.1305795E-6
6236.25	0.010376137	0.0022431407	-3.8948526E-5	0.006261994	0.0017080327	0.010284358	0.0063695056		5.0294048E-5	5.9208144E-6	5.1501493E-5	6.0629596E-6	1.7155788E-5	2.0196472E-6	9.4551454E-6	1.1130971E-6	9.6016856E-6	1.1303484E-6
6240	0.010572876	0.0022030743	-3.9214748E-5	0.0061750724	0.0015512012	0.01026603	0.006360102		5.0283777E-5	5.9196053E-6	5.1490975E-5	6.0617214E-6	1.7152284E-5	2.0192348E-6	9.4532144E-6	1.1128698E-6	9.5997247E-6	1.1301176E-6
6243.75	0.01024276	0.0021919196	-7.9889081E-7	0.0061416083	0.001614216	0.010247744	0.0063507177		5.0273513E-5	5.918397E-6	5.1480465E-5	6.0604841E-6	1.7148783E-5	2.0188226E-6	9.4512848E-6	1.1126427E-6	9.5977653E-6	1.1298869E-6
6247.5	0.010120032	0.0022079727	-0.000104945	0.0062855014	0.0017451175	0.0102295	0.0063413525		5.0263257E-5	5.9171895E-6	5.1469962E-5	6.0592477E-6	1.7145284E-5	2.0184107E-6	9.4493566E-6	1.1124157E-6	9.5958072E-6	1.1296564E-6
6251.25	0.010464656	0.002247134	-0.00014865868	0.006200896	0.0017103222	0.010211297	0.0063320063		5.0253006E-5	5.9159828E-6	5.1459466E-5	6.058012E-6	1.7141788E-5	2.0179991E-6	9.4474296E-6	1.1121888E-6	9.5938503E-6	1.129426E-6
6255	0.010312111	0.0023429208	-1.5068398E-5	0.0062015349	0.0016850844	0.010193136	0.006322679		5.0242762E-5	5.9147768E-6	5.1448976E-5	6.056777E-6	1.7138293E-5	2.0175877E-6	9.4455037E-6	1.1119621E-6	9.5918945E-6	1.1291958E-6
6258.75	0.010000099	0.0023352802	2.8059591E-5	0.006240989	0.0016555071	0.010175016	0.0063133705		5.0232523E-5	5.9135715E-6	5.1438491E-5	6.0555428E-6	1.7134801E-5	2.0171766E-6	9.4435788E-6	1.1117355E-6	9.5899398E-6	1.1289657E-6
6262.5	0.010346853	0.0022496365	2.0419015E-5	0.0059502478	0.0017715267	0.010156936	0.0063040807		5.0222289E-5	5.9123667E-6	5.1428011E-5	6.0543091E-6	1.713131E-5	2.0167656E-6	9.4416548E-6	1.111509E-6	9.587986E-6	1.1287357E-6
6266.25	0.010303059	0.0022448711	0.00013997938	0.0061205235	0.0019086844	0.010138898	0.0062948094		5.021206E-5	5.9111624E-6	5.1417536E-5	6.0530759E-6	1.712782E-5	2.0163548E-6	9.4397317E-6	1.1112826E-6	9.5860331E-6	1.1285058E-6
6270	0.010065456	0.0022544551	9.7916284E-5	0.0063147059	0.0018217628	0.010120899	0.0062855566		5.0201834E-5	5.9099586E-6	5.1407065E-5	6.0518432E-6	1.7124332E-5	2.0159442E-6	9.4378093E-6	1.1110563E-6	9.5840809E-6	1.1282759E-6
6273.75	0.010018069	0.0022675533	3.982661E-5	0.0060917715	0.0016772308	0.010102941	0.0062763222		5.0191612E-5	5.9087552E-6	5.1396597E-5	6.0506109E-6	1.7120845E-5	2.0155337E-6	9.4358875E-6	1.11083E-6	9.5821293E-6	1.1280462E-6
6277.5	0.0101589	0.0022384818	7.3290735E-5	0.005942128	0.00170167	0.010085023	0.0062671059		5.0181392E-5	5.9075521E-6	5.1386132E-5	6.0493789E-6	1.7117359E-5	2.0151233E-6	9.4339663E-6	1.1106038E-6	9.5801783E-6	1.1278165E-6
6281.25	0.010040431	0.0022460691	2.864528E-5	0.00610865	0.0017616232	0.010067145	0.0062579078		5.0171175E-5	5.9063493E-6	5.137567E-5	6.0481472E-6	1.7113874E-5	2.014713E-6	9.4320454E-6	1.1103777E-6	9.5782277E-6	1.1275869E-6
6285	0.010121496	0.0023604914	-1.2139955E-5	0.0061791722	0.0017279195	0.010049306	0.0062487276		5.0160959E-5	5.9051466E-6	5.1365209E-5	6.0469157E-6	1.711039E-5	2.0143028E-6	9.4301249E-6	1.1101516E-6	9.5762774E-6	1.1273573E-6
6288.75	0.010176604	0.0024067875	6.1656827E-5	0.006033176	0.0016497567	0.010031506	0.0062395654		5.0150745E-5	5.9039442E-6	5.1354749E-5	6.0456843E-6	1.7106905E-5	2.0138926E-6	9.4282046E-6	1.1099256E-6	9.5743274E-6	1.1271277E-6
6292.5	0.0097762058	0.0023010706	6.0139361E-5	0.006074334	0.0016181827	0.010013746	0.0062304209		5.0140531E-5	5.9027418E-6	5.134429E-5	6.0444531E-6	1.7103421E-5	2.0134825E-6	9.4262845E-6	1.1096995E-6	9.5723775E-6	1.1268982E-6
6296.25	0.0099127777	0.0022734368	6.4079448E-5	0.0062076048	0.0017480992	0.0099960247	0.0062212942		5.0130317E-5	5.9015394E-6	5.1333832E-5	6.0432218E-6	1.7099937E-5	2.0130723E-6	9.4243644E-6	1.1094735E-6	9.5704276E-6	1.1266686E-6
6300	0.010304391	0.0021930643	5.3963007E-5	0.0060997582	0.0018169974	0.009978342	0.0062121849		5.0120104E-5	5.900337E-6	5.1323372E-5	6.0419905E-6	1.7096453E-5	2.0126621E-6	9.4224442E-6	1.1092474E-6	9.5684777E-6	1.1264391E-6
6303.75	0.010042162	0.0021232609	7.98398E-5	0.0059785739	0.0017436799	0.0099606978	0.0062030932		5.0109889E-5	5.8991344E-6	5.1312912E-5	6.0407591E-6	1.7092969E-5	2.012252E-6	9.4205238E-6	1.1090214E-6	9.5665275E-6	1.1262095E-6
6307.5	0.0098430275	0.0021658564	4.0279188E-5	0.0061636781	0.0016776568	0.0099430919	0.0061940187		5.0099672E-5	5.8979317E-6	5.1302451E-5	6.0395276E-6	1.7089484E-5	2.0118417E-6	9.4186032E-6	1.1087952E-6	9.5645771E-6	1.1259799E-6
6311.25	0.010119765	0.0022172373	6.3626871E-5	0.0061850291	0.0016220163	0.0099255242	0.0061849615		5.0089454E-5	5.8967288E-6	5.1291987E-5	6.0382958E-6	1.7085998E-5	2.0114314E-6	9.4166822E-6	1.1085691E-6	9.5626264E-6	1.1257502E-6
6315	0.010101396	0.0022205651	0.00010603606	0.0060604105	0.0016548415	0.0099079943	0.0061759215		5.0079233E-5	5.8955256E-6	5.1281521E-5	6.0370636E-6	1.7082512E-5	2.0110209E-6	9.4147607E-6	1.1083429E-6	9.5606751E-6	1.1255205E-6
6318.75	0.010017935	0.0022239727	7.9573578E-5	0.0060309131	0.0016608582	0.0098905021	0.0061668984		5.006901E-5	5.894322E-6	5.1271052E-5	6.0358312E-6	1.7079025E-5	2.0106104E-6	9.4128387E-6	1.1081166E-6	9.5587233E-6	1.1252907E-6
6322.5	0.010032445	0.0022529909	4.1796654E-5	0.0060996783	0.0015418302	0.0098730473	0.0061578923		5.0058782E-5	5.893118E-6	5.1260579E-5	6.0345983E-6	1.7075536E-5	2.0101997E-6	9.410916E-6	1.1078903E-6	9.5567708E-6	1.1250609E-6
6326.25	0.010321029	0.0022886647	0.00010015255	0.0059486771	0.0015977635	0.0098556299	0.006148903		5.0048551E-5	5.8919135E-6	5.1250102E-5	6.0333649E-6	1.7072046E-5	2.0097888E-6	9.4089925E-6	1.1076638E-6	9.5548175E-6	1.1248309E-6
6330	0.010092478	0.0022316133	0.00011317081	0.0057987142	0.0016093175	0.0098382495	0.0061399304		5.0038315E-5	5.8907085E-6	5.123962E-5	6.0321309E-6	1.7068554E-5	2.0093778E-6	9.4070682E-6	1.1074373E-6	9.5528634E-6	1.1246009E-6
6333.75	0.0099214299	0.0021796733	0.00012155681	0.0058945275	0.0014756208	0.0098209061	0.0061309744		5.0028074E-5	5.8895029E-6	5.1229133E-5	6.0308964E-6	1.7065061E-5	2.0089665E-6	9.4051429E-6	1.1072106E-6	9.5509082E-6	1.1243707E-6
6337.5	0.010259532	0.0021774371	0.00014077805	0.0060242043	0.0015711679	0.0098035993	0.0061220348		5.0017827E-5	5.8882966E-6	5.1218641E-5	6.0296611E-6	1.7061566E-5	2.0085551E-6	9.4032165E-6	1.1069839E-6	9.548952E-6	1.1241404E-6
6341.25	0.0099985013	0.0020565456	0.00014112414	0.0060136886	0.0017279994	0.0097863289	0.0061131117		5.0007574E-5	5.8870896E-6	5.1208142E-5	6.0284251E-6	1.7058068E-5	2.0081433E-6	9.401289E-6	1.106757E-6	9.5469946E-6	1.12391E-6
6345	0.0097527782	0.0020691379	-2.4066707E-5	0.0059891961	0.0017117598	0.0097690949	0.0061042049		4.9997315E-5	5.8858818E-6	5.1197636E-5	6.0271883E-6	1.7054569E-5	2.0077313E-6	9.3993602E-6	1.1065299E-6	9.5450359E-6	1.1236794E-6
6348.75	0.0098383686	0.0021777033	1.8741815E-5	0.0060555653	0.0016100363	0.0097518969	0.0060953142		4.9987048E-5	5.8846731E-6	5.1187122E-5	6.0259506E-6	1.7051067E-5	2.0073191E-6	9.3974301E-6	1.1063027E-6	9.5430759E-6	1.1234487E-6
6352.5	0.0099532435	0.0022612172	2.9044613E-5	0.0059873858	0.0015519999	0.0097347349	0.0060864396		4.9976773E-5	5.8834635E-6	5.1176601E-5	6.024712E-6	1.7047562E-5	2.0069065E-6	9.3954984E-6	1.1060753E-6	9.5411143E-6	1.1232177E-6
6356.25	0.010225323	0.002286668	-0.00011471535	0.0058667073	0.0016398532	0.0097176085	0.006077581		4.996649E-5	5.882253E-6	5.1166071E-5	6.0234724E-6	1.7044054E-5	2.0064935E-6	9.3935653E-6	1.1058477E-6	9.5391512E-6	1.1229866E-6
6360	0.010083426	0.0021618631	-8.3114781E-5	0.0059182745	0.0017122656	0.0097005177	0.0060687383		4.9956198E-5	5.8810414E-6	5.1155532E-5	6.0222317E-6	1.7040544E-5	2.0060802E-6	9.3916304E-6	1.1056199E-6	9.5371863E-6	1.1227553E-6
6363.75	0.0098964051	0.0021732041	-4.6189768E-5	0.0059340615	0.0016926983	0.0096834621	0.0060599114		4.9945897E-5	5.8798287E-6	5.1144984E-5	6.0209899E-6	1.703703E-5	2.0056666E-6	9.3896938E-6	1.1053919E-6	9.5352197E-6	1.1225238E-6
6367.5	0.0097947082	0.0023314998	-6.7168074E-5	0.0059344875	0.0017495634	0.0096664417	0.0060511001		4.9935586E-5	5.8786148E-6	5.1134425E-5	6.0197469E-6	1.7033513E-5	2.0052525E-6	9.3877554E-6	1.1051637E-6	9.5332512E-6	1.1222921E-6
6371.25	0.0099086513	0.0022806514	4.0465543E-5	0.0058581616	0.0017447181	0.0096494563	0.0060423044		4.9925264E-5	5.8773997E-6	5.1123856E-5	6.0185026E-6	1.7029992E-5	2.004838E-6	9.385815E-6	1.1049353E-6	9.5312807E-6	1.1220601E-6
6375	0.0098046915	0.002151933	4.0651899E-5	0.0059099418	0.0016543091	0.0096325055	0.0060335242		4.9914932E-5	5.8761834E-6	5.1113275E-5	6.0172571E-6	1.7026467E-5	2.0044231E-6	9.3838725E-6	1.1047066E-6	9.5293082E-6	1.1218279E-6
6378.75	0.0097597	0.0022510741	-0.00012813295	0.0059766304	0.0016626418	0.0096155893	0.0060247593		4.9904588E-5	5.8749656E-6	5.1102683E-5	6.0160101E-6	1.7022939E-5	2.0040077E-6	9.3819279E-6	1.1044777E-6	9.5273334E-6	1.1215954E-6
6382.5	0.010023925	0.002248332	-9.1660512E-5	0.0060175222	0.0015390615	0.0095987075	0.0060160097		4.9894232E-5	5.8737465E-6	5.1092078E-5	6.0147617E-6	1.7019406E-5	2.0035919E-6	9.379981E-6	1.1042485E-6	9.5253563E-6	1.1213626E-6
6386.25	0.010225056	0.0021767183	1.4748483E-5	0.0061051359	0.0014809985	0.0095818599	0.0060072753		4.9883864E-5	5.8725259E-6	5.1081461E-5	6.0135118E-6	1.701587E-5	2.0031755E-6	9.3780317E-6	1.104019E-6	9.5233769E-6	1.1211296E-6
6390	0.0098826946	0.002142349	-7.2359406E-5	0.0060581477	0.0016265954	0.0095650462	0.005998556		4.9873482E-5	5.8713037E-6	5.107083E-5	6.0122603E-6	1.7012328E-5	2.0027586E-6	9.37608E-6	1.1037893E-6	9.5213949E-6	1.1208963E-6
