H	Ext	Back	LR	SR	
4683.75	-3.5818042E-6	-7.1636085E-8	50	0.94085516	
4687.5	-3.185876E-6	-6.3717521E-8	50	0.9473823	
4691.25	-3.3556129E-6	-6.7112258E-8	50	0.94456771	
4695	-3.1416631E-6	-6.2833263E-8	50	0.9480915	
4698.75	-2.9145828E-6	-5.8291656E-8	50	0.95183371	
4702.5	-2.9114363E-6	-5.8228725E-8	50	0.95187597	
4706.25	-2.8216715E-6	-5.643343E-8	50	0.95335028	
4710	-2.9098705E-6	-5.819741E-8	50	0.95188239	
4713.75	-3.2844143E-6	-6.5688285E-8	50	0.94567795	
4717.5	-2.8275535E-6	-5.655107E-8	50	0.95322467	
4721.25	-2.427271E-6	-4.854542E-8	50	0.95983831	
4725	-3.3743188E-6	-6.7486375E-8	50	0.94415715	
4728.75	-3.0909258E-6	-6.1818516E-8	50	0.94883679	
4732.5	-1.9950723E-6	-3.9901447E-8	50	0.96696947	
4736.25	-2.7023034E-6	-5.4046068E-8	50	0.95525148	
4740	-1.721236E-6	-3.442472E-8	50	0.97149162	
4743.75	-3.1503144E-7	-6.3006288E-9	50	0.99478116	
4747.5	-1.0308943E-6	-2.0617886E-8	50	0.98291867	
4751.25	-7.1395618E-7	-1.4279124E-8	50	0.98816777	
4755	-1.9848336E-7	-3.9696672E-9	50	0.99670992	
4758.75	-1.0080138E-7	-2.0160276E-9	50	0.99832877	
4762.5	-2.7793297E-7	-5.5586594E-9	50	0.99539109	
4766.25	-2.2605175E-7	-4.521035E-9	50	0.99625067	
4770	8.7786837E-9	1.7557367E-10	50	1.0001456	
4773.75	-7.1802339E-7	-1.4360468E-8	50	0.98808596	
4777.5	-1.2566671E-6	-2.5133342E-8	50	0.97914414	
4781.25	-8.4396101E-7	-1.687922E-8	50	0.98599066	
4785	-1.1545233E-6	-2.3090466E-8	50	0.98083161	
4788.75	-1.5539495E-6	-3.107899E-8	50	0.9741948	
4792.5	-1.1235374E-6	-2.2470747E-8	50	0.98133855	
4796.25	-1.0103866E-6	-2.0207732E-8	50	0.98321455	
4800	-1.1275322E-6	-2.2550644E-8	50	0.98126465	
4803.75	-7.2840622E-7	-1.4568124E-8	50	0.98789418	
4807.5	-1.3010732E-6	-2.6021465E-8	50	0.97837233	
4811.25	-1.156932E-6	-2.313864E-8	50	0.9807645	
4815	-3.7697657E-7	-7.5395313E-9	50	0.99373101	
4818.75	-6.3672213E-7	-1.2734443E-8	50	0.9894094	
4822.5	-1.1423717E-6	-2.2847435E-8	50	0.98099509	
4826.25	-1.4258264E-6	-2.8516528E-8	50	0.97627465	
4830	-8.0615117E-7	-1.6123023E-8	50	0.98658317	
4833.75	5.027517E-7	1.0055034E-8	50	1.008369	
4837.5	-1.265509E-7	-2.5310181E-9	50	0.99789295	
4841.25	-1.2393155E-6	-2.4786311E-8	50	0.97936149	
4845	-2.1758526E-7	-4.3517053E-9	50	0.99637579	
4848.75	1.007456E-7	2.014912E-9	50	1.0016784	
4852.5	-4.4237389E-7	-8.8474778E-9	50	0.99262861	
4856.25	1.8918874E-7	3.7837749E-9	50	1.0031531	
4860	-6.2970565E-8	-1.2594113E-9	50	0.99895028	
4863.75	8.844278E-7	1.7688556E-8	50	1.0147464	
4867.5	9.9519788E-7	1.9903958E-8	50	1.0165967	
4871.25	-1.5333156E-6	-3.0666312E-8	50	0.97442412	
4875	-1.4774939E-6	-2.9549878E-8	50	0.97535024	
4878.75	-7.0648008E-8	-1.4129602E-9	50	0.99882111	
4882.5	6.813433E-8	1.3626866E-9	50	1.0011372	
4886.25	7.1692578E-7	1.4338516E-8	50	1.0119681	
4890	6.9047601E-7	1.380952E-8	50	1.0115289	
4893.75	1.541757E-6	3.0835141E-8	50	1.025748	
4897.5	1.8457696E-6	3.6915392E-8	50	1.0308314	
4901.25	9.5013167E-8	1.9002633E-9	50	1.0015874	
4905	1.4901577E-6	2.9803154E-8	50	1.0249014	
4908.75	2.2662073E-6	4.5324145E-8	50	1.0378774	
4912.5	1.2526171E-6	2.5052341E-8	50	1.0209405	
4916.25	2.8617869E-6	5.7235737E-8	50	1.0478514	
4920	4.0906659E-6	8.1813318E-8	50	1.0684132	
4923.75	2.812509E-6	5.6250181E-8	50	1.0470466	
4927.5	2.5443745E-6	5.0887491E-8	50	1.0425701	
4931.25	3.1565476E-6	6.3130953E-8	50	1.0528231	
4935	3.6437094E-6	7.2874188E-8	50	1.060988	
4938.75	4.1107807E-6	8.2215614E-8	50	1.0688198	
4942.5	4.2321536E-6	8.4643071E-8	50	1.0708663	
4946.25	4.5445781E-6	9.0891562E-8	50	1.0761133	
4950	5.6081663E-6	1.1216333E-7	50	1.0939456	
4953.75	5.2733232E-6	1.0546646E-7	50	1.0883545	
4957.5	4.3647682E-6	8.7295364E-8	50	1.0731467	
4961.25	5.1207257E-6	1.0241451E-7	50	1.0858329	
4965	4.9020157E-6	9.8040313E-8	50	1.0821837	
4968.75	5.2754939E-6	1.0550988E-7	50	1.0884633	
4972.5	6.2578242E-6	1.2515648E-7	50	1.1049572	
4976.25	5.3637636E-6	1.0727527E-7	50	1.0899803	
4980	4.4001654E-6	8.8003307E-8	50	1.0738305	
4983.75	5.4027375E-6	1.0805475E-7	50	1.0906712	
4987.5	5.9824414E-6	1.1964883E-7	50	1.1004206	
4991.25	5.1617978E-6	1.0323596E-7	50	1.0866631	
4995	5.3529741E-6	1.0705948E-7	50	1.0898913	
4998.75	6.7440363E-6	1.3488073E-7	50	1.1132742	
5002.5	6.0616643E-6	1.2123329E-7	50	1.1018338	
5006.25	4.4668088E-6	8.9336177E-8	50	1.0750562	
5010	5.7239997E-6	1.1447999E-7	50	1.0962005	
5013.75	6.418321E-6	1.2836642E-7	50	1.1078917	
5017.5	5.1290186E-6	1.0258037E-7	50	1.0862363	
5021.25	5.283079E-6	1.0566158E-7	50	1.0888447	
5025	5.416297E-6	1.0832594E-7	50	1.0911036	
5028.75	6.6031082E-6	1.3206216E-7	50	1.1110888	
5032.5	8.4178762E-6	1.6835752E-7	50	1.1416489	
5036.25	7.1369663E-6	1.4273933E-7	50	1.1201194	
5040	6.0388081E-6	1.2077616E-7	50	1.1016575	
5043.75	5.7505227E-6	1.1501045E-7	50	1.0968242	
5047.5	5.9601373E-6	1.1920275E-7	50	1.1003741	
5051.25	7.6870463E-6	1.5374093E-7	50	1.1294832	
5055	6.5718207E-6	1.3143641E-7	50	1.1107205	
5058.75	3.802905E-6	7.6058101E-8	50	1.0640835	
5062.5	3.5652497E-6	7.1304993E-8	50	1.060091	
5066.25	4.4230147E-6	8.8460294E-8	50	1.0745634	
5070	4.7423352E-6	9.4846703E-8	50	1.0799628	
5073.75	6.3795373E-6	1.2759075E-7	50	1.1075903	
5077.5	7.169603E-6	1.4339206E-7	50	1.1209393	
5081.25	5.6037519E-6	1.1207504E-7	50	1.0945452	
5085	5.8705907E-6	1.1741181E-7	50	1.0990673	
5088.75	6.5296804E-6	1.3059361E-7	50	1.1102119	
5092.5	5.1443826E-6	1.0288765E-7	50	1.0868476	
5096.25	4.1912966E-6	8.3825931E-8	50	1.0707719	
5100	4.1650609E-6	8.3301218E-8	50	1.0703431	
5103.75	4.2637801E-6	8.5275602E-8	50	1.0720249	
5107.5	6.3056525E-6	1.2611305E-7	50	1.1065382	
5111.25	6.0621228E-6	1.2124246E-7	50	1.1024442	
5115	3.6065645E-6	7.213129E-8	50	1.0609599	
5118.75	4.1397427E-6	8.2794853E-8	50	1.069986	
5122.5	4.9255383E-6	9.8510766E-8	50	1.0832873	
5126.25	4.4254351E-6	8.8508702E-8	50	1.074846	
5130	3.324024E-6	6.6480481E-8	50	1.0562295	
5133.75	1.8322661E-6	3.6645322E-8	50	1.031001	
5137.5	2.2555872E-6	4.5111745E-8	50	1.038171	
5141.25	3.1561027E-6	6.3122054E-8	50	1.053421	
5145	2.7923858E-6	5.5847717E-8	50	1.0472742	
5148.75	2.4949803E-6	4.9899605E-8	50	1.0422477	
5152.5	2.2588137E-6	4.5176273E-8	50	1.0382563	
5156.25	2.6097878E-6	5.2195757E-8	50	1.0442094	
5160	2.4920522E-6	4.9841044E-8	50	1.0422234	
5163.75	2.7770242E-6	5.5540483E-8	50	1.0470612	
5167.5	3.4169061E-6	6.8338122E-8	50	1.0579167	
5171.25	2.0206649E-6	4.0413297E-8	50	1.0342572	
5175	1.7274575E-6	3.454915E-8	50	1.0292922	
5178.75	3.1604146E-6	6.3208292E-8	50	1.0536013	
5182.5	4.1537732E-6	8.3075464E-8	50	1.070463	
5186.25	2.5078565E-6	5.015713E-8	50	1.0425508	
5190	1.2307497E-6	2.4614995E-8	50	1.0208863	
5193.75	1.7561628E-6	3.5123257E-8	50	1.0298088	
5197.5	1.3938622E-6	2.7877243E-8	50	1.0236639	
5201.25	2.2749121E-6	4.5498241E-8	50	1.0386294	
5205	4.0428163E-6	8.0856326E-8	50	1.0686632	
5208.75	3.7219833E-6	7.4439666E-8	50	1.0632268	
5212.5	2.4903458E-6	4.9806915E-8	50	1.042313	
5216.25	2.4276636E-6	4.8553272E-8	50	1.0412562	
5220	2.217102E-6	4.434204E-8	50	1.0376854	
5223.75	1.5455774E-6	3.0911547E-8	50	1.0262764	
5227.5	1.5686314E-6	3.1372628E-8	50	1.0266737	
5231.25	1.3425283E-6	2.6850567E-8	50	1.0228335	
5235	1.1767451E-6	2.3534902E-8	50	1.0200179	
5238.75	8.4428837E-7	1.6885767E-8	50	1.0143653	
5242.5	1.4693754E-6	2.9387507E-8	50	1.025006	
5246.25	2.5268096E-6	5.0536193E-8	50	1.0430102	
5250	1.7593984E-6	3.5187968E-8	50	1.0299537	
5253.75	1.8331198E-6	3.6662396E-8	50	1.0312151	
5257.5	2.5449845E-6	5.0899691E-8	50	1.0433457	
5261.25	2.2711737E-6	4.5423473E-8	50	1.03869	
5265	2.8581765E-6	5.716353E-8	50	1.0486996	
5268.75	1.7174505E-6	3.434901E-8	50	1.029269	
5272.5	6.4944258E-7	1.2988852E-8	50	1.0110701	
5276.25	1.9146718E-6	3.8293436E-8	50	1.0326433	
5280	2.2313827E-6	4.4627653E-8	50	1.0380506	
5283.75	1.4290405E-6	2.858081E-8	50	1.0243736	
5287.5	1.8729053E-6	3.7458106E-8	50	1.0319506	
5291.25	1.9484565E-6	3.896913E-8	50	1.0332463	
5295	1.836982E-6	3.6739639E-8	50	1.0313506	
5298.75	2.9270154E-6	5.8540308E-8	50	1.0499636	
5302.5	2.6094609E-6	5.2189218E-8	50	1.0445521	
5306.25	2.4649649E-6	4.9299298E-8	50	1.0420936	
5310	3.4134054E-6	6.8268109E-8	50	1.0583018	
5313.75	3.1584938E-6	6.3169876E-8	50	1.0539589	
5317.5	2.4206209E-6	4.8412419E-8	50	1.0413617	
5321.25	1.3726811E-6	2.7453622E-8	50	1.0234601	
5325	5.7882473E-7	1.1576495E-8	50	1.0098946	
5328.75	1.007156E-6	2.014312E-8	50	1.0172201	
5332.5	1.3507837E-6	2.7015674E-8	50	1.0231001	
5336.25	1.5921069E-6	3.1842139E-8	50	1.0272326	
5340	2.8954224E-6	5.7908448E-8	50	1.0495356	
5343.75	2.7771159E-6	5.5542318E-8	50	1.0475213	
5347.5	1.5662851E-6	3.1325703E-8	50	1.0268074	
5351.25	8.6593819E-7	1.7318764E-8	50	1.0148238	
5355	1.4703661E-6	2.9407322E-8	50	1.0251761	
5358.75	2.9724282E-6	5.9448564E-8	50	1.0509053	
5362.5	2.725974E-6	5.4519479E-8	50	1.0466942	
5366.25	3.2616041E-6	6.5232083E-8	50	1.0558807	
5370	4.1753862E-6	8.3507724E-8	50	1.0715512	
5373.75	2.8073425E-6	5.6146849E-8	50	1.0481177	
5377.5	2.5895325E-6	5.179065E-8	50	1.0443936	
5381.25	3.5037015E-6	7.0074029E-8	50	1.0600781	
5385	3.2514406E-6	6.5028812E-8	50	1.055764	
5388.75	2.8050813E-6	5.6101626E-8	50	1.0481187	
5392.5	2.9209392E-6	5.8418784E-8	50	1.0501164	
5396.25	3.2414687E-6	6.4829374E-8	50	1.0556275	
5400	3.8475833E-6	7.6951667E-8	50	1.0660427	
5403.75	3.4978354E-6	6.9956707E-8	50	1.0600518	
5407.5	2.4438998E-6	4.8877996E-8	50	1.0419662	
5411.25	2.695396E-6	5.3907921E-8	50	1.0462944	
5415	3.613112E-6	7.226224E-8	50	1.0620694	
5418.75	3.4967304E-6	6.9934608E-8	50	1.0600825	
5422.5	4.2237157E-6	8.4474315E-8	50	1.0725889	
5426.25	3.2441279E-6	6.4882558E-8	50	1.0557652	
5430	1.8052389E-6	3.6104778E-8	50	1.0310377	
5433.75	3.2951236E-6	6.5902473E-8	50	1.0566652	
5437.5	3.8026367E-6	7.6052734E-8	50	1.0654062	
5441.25	4.5907886E-6	9.1815773E-8	50	1.0789789	
5445	6.9148551E-6	1.382971E-7	50	1.1189863	
5448.75	6.1173721E-6	1.2234744E-7	50	1.1052854	
5452.5	4.8261472E-6	9.6522945E-8	50	1.0830795	
5456.25	4.4301959E-6	8.8603919E-8	50	1.0762791	
5460	2.4443451E-6	4.8886901E-8	50	1.0420954	
5463.75	2.5229215E-6	5.045843E-8	50	1.0434576	
5467.5	4.5405039E-6	9.0810077E-8	50	1.0782268	
5471.25	4.998818E-6	9.9976359E-8	50	1.0861407	
5475	3.4243832E-6	6.8487663E-8	50	1.0590219	
5478.75	3.2338042E-6	6.4676083E-8	50	1.0557486	
5482.5	4.2330373E-6	8.4660746E-8	50	1.0729898	
5486.25	4.0899073E-6	8.1798146E-8	50	1.0705363	
5490	4.314456E-6	8.628912E-8	50	1.0744243	
5493.75	5.5352309E-6	1.1070462E-7	50	1.0955023	
5497.5	5.141512E-6	1.0283024E-7	50	1.0887275	
5501.25	3.480283E-6	6.960566E-8	50	1.0600719	
5505	3.576712E-6	7.153424E-8	50	1.061749	
5508.75	3.5707249E-6	7.1414498E-8	50	1.0616583	
5512.5	3.2287779E-6	6.4575558E-8	50	1.0557652	
5516.25	4.4159897E-6	8.8319793E-8	50	1.0762855	
5520	4.446242E-6	8.8924839E-8	50	1.0768239	
5523.75	2.8110929E-6	5.6221858E-8	50	1.0485811	
5527.5	4.1229251E-6	8.2458501E-8	50	1.0712668	
5531.25	4.992883E-6	9.985766E-8	50	1.0863221	
5535	1.996267E-6	3.992534E-8	50	1.0345206	
5538.75	1.6987926E-6	3.3975851E-8	50	1.0293825	
5542.5	3.36864E-6	6.7372799E-8	50	1.0582764	
5546.25	2.7883317E-6	5.5766634E-8	50	1.0482472	
5550	3.3854313E-6	6.7708626E-8	50	1.0585909	
5553.75	4.2107601E-6	8.4215202E-8	50	1.0728897	
5557.5	2.9600021E-6	5.9200042E-8	50	1.0512491	
5561.25	3.9720108E-6	7.9440216E-8	50	1.068785	
5565	6.6086389E-6	1.3217278E-7	50	1.1144681	
5568.75	5.8444247E-6	1.1688849E-7	50	1.1012519	
5572.5	4.3619467E-6	8.7238933E-8	50	1.0755842	
5576.25	4.304956E-6	8.609912E-8	50	1.0746119	
5580	4.1669481E-6	8.3338961E-8	50	1.0722348	
5583.75	5.4081528E-6	1.0816306E-7	50	1.0937706	
5587.5	4.7554722E-6	9.5109444E-8	50	1.0824708	
5591.25	3.0732667E-6	6.1465334E-8	50	1.0533084	
5595	4.1263511E-6	8.2527022E-8	50	1.0715897	
5598.75	4.9700759E-6	9.9401517E-8	50	1.0862455	
5602.5	2.9886198E-6	5.9772397E-8	50	1.051872	
5606.25	2.2418272E-6	4.4836544E-8	50	1.0389182	
5610	4.5503495E-6	9.1006989E-8	50	1.0790105	
5613.75	4.0219221E-6	8.0438441E-8	50	1.0698494	
5617.5	2.5465942E-6	5.0931884E-8	50	1.0442362	
5621.25	3.9032632E-6	7.8065263E-8	50	1.0678164	
5625	5.1484258E-6	1.0296852E-7	50	1.0894685	
5628.75	4.4024514E-6	8.8049027E-8	50	1.0765207	
5632.5	2.4486293E-6	4.8972587E-8	50	1.0425693	
5636.25	1.6488272E-6	3.2976544E-8	50	1.0286707	
5640	1.7900305E-6	3.5800609E-8	50	1.0311323	
5643.75	2.4454677E-6	4.8909353E-8	50	1.0425405	
5647.5	4.3280318E-6	8.6560636E-8	50	1.0753043	
5651.25	5.5000669E-6	1.1000134E-7	50	1.0957163	
5655	4.8479438E-6	9.6958876E-8	50	1.0843849	
5658.75	3.6880266E-6	7.3760531E-8	50	1.0642081	
5662.5	3.0707108E-6	6.1414216E-8	50	1.0534717	
5666.25	3.8570293E-6	7.7140587E-8	50	1.0671779	
5670	4.8893528E-6	9.7787056E-8	50	1.0851754	
5673.75	3.7589266E-6	7.5178531E-8	50	1.0654961	
5677.5	2.0107356E-6	4.0214713E-8	50	1.0350425	
5681.25	2.2590306E-6	4.5180611E-8	50	1.0393778	
5685	2.8534457E-6	5.7068915E-8	50	1.0497494	
5688.75	3.2270346E-6	6.4540691E-8	50	1.0562744	
5692.5	3.2474811E-6	6.4949622E-8	50	1.0566426	
5696.25	3.0326873E-6	6.0653747E-8	50	1.052907	
5700	4.575882E-6	9.1517639E-8	50	1.0798452	
5703.75	4.9984461E-6	9.9968923E-8	50	1.0872365	
5707.5	2.9040994E-6	5.8081989E-8	50	1.0506948	
5711.25	1.5963205E-6	3.1926409E-8	50	1.0278716	
5715	1.7015626E-6	3.4031251E-8	50	1.0297151	
5718.75	1.7388159E-6	3.4776318E-8	50	1.0303719	
5722.5	1.9806556E-6	3.9613111E-8	50	1.0346032	
5726.25	3.0824916E-6	6.1649833E-8	50	1.053864	
5730	4.9119128E-6	9.8238256E-8	50	1.0858492	
5733.75	4.3618653E-6	8.7237306E-8	50	1.0762512	
5737.5	1.8866147E-6	3.7732293E-8	50	1.0329873	
5741.25	1.1607343E-6	2.3214685E-8	50	1.0202995	
5745	2.6700361E-6	5.3400723E-8	50	1.0467045	
5748.75	4.5357598E-6	9.0715197E-8	50	1.0793561	
5752.5	3.8450286E-6	7.6900573E-8	50	1.0672851	
5756.25	2.9017703E-6	5.8035406E-8	50	1.0507892	
5760	2.0623624E-6	4.1247248E-8	50	1.0361046	
5763.75	1.3306578E-6	2.6613155E-8	50	1.0232998	
5767.5	2.3026581E-6	4.6053163E-8	50	1.0403278	
5771.25	3.5053625E-6	7.0107251E-8	50	1.061404	
5775	2.2403851E-6	4.4807701E-8	50	1.0392532	
5778.75	2.8683871E-6	5.7367743E-8	50	1.0502666	
5782.5	3.819695E-6	7.6393899E-8	50	1.0669513	
5786.25	2.5716149E-6	5.1432297E-8	50	1.0450843	
5790	1.1026716E-6	2.2053432E-8	50	1.0193354	
5793.75	7.8952066E-7	1.5790413E-8	50	1.0138471	
5797.5	2.2945293E-6	4.5890587E-8	50	1.0402512	
5801.25	3.161154E-6	6.322308E-8	50	1.0554651	
5805	1.1147926E-6	2.2295852E-8	50	1.019564	
5808.75	8.4977713E-7	1.6995543E-8	50	1.0149162	
5812.5	2.5269552E-6	5.0539104E-8	50	1.0443647	
5816.25	2.0631118E-6	4.1262236E-8	50	1.0362286	
5820	2.1781255E-6	4.356251E-8	50	1.0382561	
5823.75	4.1836379E-6	8.3672757E-8	50	1.0734955	
5827.5	4.657321E-6	9.3146421E-8	50	1.0818335	
5831.25	3.6265806E-6	7.2531612E-8	50	1.0637355	
5835	2.6309025E-6	5.2618049E-8	50	1.0462463	
5838.75	3.1842221E-6	6.3684442E-8	50	1.0559841	
5842.5	3.3494695E-6	6.6989391E-8	50	1.0589014	
5846.25	1.6889093E-6	3.3778187E-8	50	1.029706	
5850	9.2397204E-7	1.8479441E-8	50	1.0162549	
5853.75	2.8644306E-6	5.7288612E-8	50	1.0504027	
5857.5	2.8596868E-6	5.7193737E-8	50	1.0503295	
5861.25	2.0129531E-6	4.0259062E-8	50	1.0354345	
5865	1.2891781E-6	2.5783563E-8	50	1.0226983	
5868.75	-2.8379346E-7	-5.6758692E-9	50	0.99500228	
5872.5	1.2689967E-6	2.5379934E-8	50	1.0223521	
5876.25	4.2232251E-6	8.4464502E-8	50	1.074403	
5880	2.5906101E-6	5.1812201E-8	50	1.0456496	
5883.75	7.1667792E-7	1.4333558E-8	50	1.0126313	
5887.5	1.5434873E-6	3.0869745E-8	50	1.0272091	
5891.25	1.0013706E-6	2.0027412E-8	50	1.0176561	
5895	9.8503623E-7	1.9700725E-8	50	1.0173716	
5898.75	1.4662442E-6	2.9324884E-8	50	1.0258632	
5902.5	1.2755413E-6	2.5510827E-8	50	1.022504	
5906.25	2.264795E-6	4.52959E-8	50	1.0399652	
5910	1.5121116E-6	3.0242232E-8	50	1.0266886	
5913.75	-2.4034165E-7	-4.806833E-9	50	0.99575714	
5917.5	6.482666E-7	1.2965332E-8	50	1.0114465	
5921.25	2.7422293E-6	5.4844587E-8	50	1.0484295	
5925	1.1588484E-6	2.3176969E-8	50	1.0204702	
5928.75	-1.2675329E-6	-2.5350659E-8	50	0.97760543	
5932.5	2.0358671E-7	4.0717342E-9	50	1.0035977	
5936.25	1.5719836E-6	3.1439672E-8	50	1.0277849	
5940	2.1252749E-6	4.2505497E-8	50	1.0375719	
5943.75	1.2280234E-6	2.4560467E-8	50	1.0217142	
5947.5	4.2270231E-7	8.4540462E-9	50	1.0074758	
5951.25	8.7489945E-7	1.7497989E-8	50	1.0154765	
5955	1.2443374E-6	2.4886748E-8	50	1.0220161	
5958.75	1.1177638E-6	2.2355277E-8	50	1.0197807	
5962.5	1.0492244E-6	2.0984487E-8	50	1.0185715	
5966.25	-4.9281044E-7	-9.8562087E-9	50	0.99127535	
5970	-2.2311107E-6	-4.4622213E-8	50	0.96049268	
5973.75	-1.3136525E-6	-2.627305E-8	50	0.9767338	
5977.5	-9.2163654E-8	-1.8432731E-9	50	0.99836735	
5981.25	-2.3936172E-7	-4.7872344E-9	50	0.99575892	
5985	-1.0107763E-6	-2.0215527E-8	50	0.9820871	
5988.75	3.9581648E-7	7.9163296E-9	50	1.0070161	
5992.5	5.612041E-7	1.1224082E-8	50	1.0099497	
5996.25	1.194793E-7	2.3895859E-9	50	1.0021187	
6000	2.5767354E-7	5.1534709E-9	50	1.0045702	
6003.75	-1.1310769E-7	-2.2621538E-9	50	0.99799347	
6007.5	1.4660557E-6	2.9321114E-8	50	1.0260132	
6011.25	2.9956914E-6	5.9913828E-8	50	1.0531654	
6015	1.3521496E-6	2.7042991E-8	50	1.0240019	
6018.75	1.1090337E-6	2.2180674E-8	50	1.0196904	
6022.5	1.2092642E-6	2.4185284E-8	50	1.0214744	
6026.25	-2.0863551E-7	-4.1727103E-9	50	0.99629425	
6030	3.3211447E-7	6.6422894E-9	50	1.0059002	
6033.75	8.2618341E-7	1.6523668E-8	50	1.0146806	
6037.5	-4.1840902E-7	-8.3681803E-9	50	0.99256371	
6041.25	-5.4467311E-7	-1.0893462E-8	50	0.99031765	
6045	2.97616E-7	5.9523199E-9	50	1.0052916	
6048.75	1.4531217E-6	2.9062434E-8	50	1.0258419	
6052.5	4.5048633E-7	9.0097265E-9	50	1.008013	
6056.25	-1.5518758E-7	-3.1037516E-9	50	0.99723905	
6060	1.5328457E-6	3.0656913E-8	50	1.0272766	
6063.75	5.710396E-7	1.1420792E-8	50	1.0101636	
6067.5	-1.4270671E-6	-2.8541341E-8	50	0.97459527	
6071.25	-4.1107597E-8	-8.2215194E-10	50	0.99926805	
6075	4.3318183E-7	8.6636366E-9	50	1.0077147	
6078.75	3.0548253E-7	6.1096507E-9	50	1.0054416	
6082.5	2.2953042E-7	4.5906083E-9	50	1.0040895	
6086.25	-6.2579483E-7	-1.2515897E-8	50	0.98884807	
6090	-4.682335E-7	-9.36467E-9	50	0.99165416	
6093.75	1.723789E-6	3.4475781E-8	50	1.0307313	
6097.5	1.2986945E-6	2.597389E-8	50	1.0231576	
6101.25	9.9919332E-7	1.9983866E-8	50	1.0178208	
6105	2.5062611E-7	5.0125221E-9	50	1.0044709	
6108.75	-1.0680931E-6	-2.1361861E-8	50	0.98094252	
6112.5	-1.1146642E-6	-2.2293284E-8	50	0.98010747	
6116.25	-1.2868084E-6	-2.5736167E-8	50	0.9770306	
6120	-8.9173239E-7	-1.7834648E-8	50	0.98407938	
6123.75	-6.4361802E-7	-1.287236E-8	50	0.98850673	
6127.5	-1.7679054E-6	-3.5358108E-8	50	0.9684235	
6131.25	-1.6051392E-6	-3.2102783E-8	50	0.97132474	
6135	-3.7074003E-7	-7.4148007E-9	50	0.99337549	
6138.75	-3.6167707E-7	-7.2335414E-9	50	0.99353609	
6142.5	-1.0757934E-6	-2.1515867E-8	50	0.9807694	
6146.25	-1.0082323E-6	-2.0164647E-8	50	0.98197339	
6150	-6.6527085E-7	-1.3305417E-8	50	0.98810288	
6153.75	-7.8875025E-7	-1.5775005E-8	50	0.98589177	
6157.5	-1.6207234E-6	-3.2414468E-8	50	0.97100444	
6161.25	-5.8271922E-7	-1.1654384E-8	50	0.98957271	
6165	-2.2953867E-7	-4.5907735E-9	50	0.99589174	
6168.75	-8.6215978E-7	-1.7243196E-8	50	0.98456598	
6172.5	-3.3269128E-7	-6.6538256E-9	50	0.99404307	
6176.25	-6.7660988E-7	-1.3532198E-8	50	0.98788262	
6180	-2.2233003E-6	-4.4466007E-8	50	0.96017479	
6183.75	-1.4930502E-6	-2.9861004E-8	50	0.97325	
6187.5	-1.4343978E-6	-2.8687956E-8	50	0.97429554	
6191.25	-1.2375951E-6	-2.4751902E-8	50	0.97781769	
6195	1.1206663E-6	2.2413326E-8	50	1.0200906	
6198.75	5.6862195E-7	1.1372439E-8	50	1.010196	
6202.5	-1.4846876E-6	-2.9693752E-8	50	0.97337245	
6206.25	-1.3546344E-6	-2.7092688E-8	50	0.97569994	
6210	-1.2822339E-6	-2.5644677E-8	50	0.97699397	
6213.75	-8.265733E-7	-1.6531466E-8	50	0.98516646	
6217.5	-1.9445194E-6	-3.8890387E-8	50	0.96509683	
6221.25	-1.4794253E-6	-2.9588506E-8	50	0.9734396	
6225	1.8485227E-6	3.6970455E-8	50	1.0331937	
6228.75	9.2825021E-7	1.8565004E-8	50	1.0166719	
6232.5	-1.7903589E-6	-3.5807179E-8	50	0.96783761	
6236.25	-9.5040846E-7	-1.9008169E-8	50	0.98292317	
6240	-1.6302335E-6	-3.260467E-8	50	0.97070217	
6243.75	-1.8439386E-6	-3.6878773E-8	50	0.96685479	
6247.5	-5.0286164E-7	-1.0057233E-8	50	0.99095911	
6251.25	-1.164667E-6	-2.329334E-8	50	0.97905631	
6255	-1.0790232E-6	-2.1580465E-8	50	0.98059245	
6258.75	-6.5155571E-7	-1.3031114E-8	50	0.98827858	
6262.5	-3.1337292E-6	-6.2674584E-8	50	0.94361306	
6266.25	-1.5542641E-6	-3.1085282E-8	50	0.97202756	
6270	2.4092744E-7	4.8185489E-9	50	1.0043369	
6273.75	-1.6496242E-6	-3.2992484E-8	50	0.97029925	
6277.5	-2.8965238E-6	-5.7930477E-8	50	0.94783876	
6281.25	-1.3426296E-6	-2.6852592E-8	50	0.9758167	
6285	-6.3700434E-7	-1.2740087E-8	50	0.98852401	
6288.75	-1.8549466E-6	-3.7098932E-8	50	0.9665753	
6292.5	-1.4101694E-6	-2.8203387E-8	50	0.97458466	
6296.25	-1.4304633E-7	-2.8609265E-9	50	0.99742137	
6300	-1.0246802E-6	-2.0493603E-8	50	0.98152477	
6303.75	-2.0282445E-6	-4.056489E-8	50	0.96342281	
6307.5	-2.9399056E-7	-5.8798113E-9	50	0.99469712	
6311.25	-2.2045705E-8	-4.409141E-10	50	0.99960227	
6315	-1.058987E-6	-2.117974E-8	50	0.98089062	
6318.75	-1.2446806E-6	-2.4893612E-8	50	0.97753521	
6322.5	-5.4732321E-7	-1.0946464E-8	50	0.99011954	
6326.25	-1.8270556E-6	-3.6541112E-8	50	0.96701065	
6330	-3.101268E-6	-6.202536E-8	50	0.94399199	
