z_m,T_K,T_C,p_Pa,p_hPa
1522.5,285.25374999999997,12.103749999999991,85344.96281512931,853.4496281512932
1526.25,285.229375,12.079375000000027,85306.6395985728,853.066395985728
1530.0,285.205,12.055000000000007,85268.33031769305,852.6833031769305
1533.75,285.18062499999996,12.030624999999986,85230.03496861314,852.3003496861314
1537.5,285.15625,12.006250000000023,85191.75354745673,851.9175354745672
1541.25,285.131875,11.981875000000002,85153.48605034796,851.5348605034795
1545.0,285.10749999999996,11.957499999999982,85115.23247341203,851.1523247341204
1548.75,285.083125,11.933125000000018,85076.99281277483,850.7699281277482
1552.5,285.05875,11.908749999999998,85038.76706456287,850.3876706456286
1556.25,285.03437499999995,11.884374999999977,85000.55522490352,850.0055522490352
1560.0,285.01,11.860000000000014,84962.35728992498,849.6235728992499
1563.75,284.98562499999997,11.835624999999993,84924.17325575589,849.2417325575589
1567.5,284.96124999999995,11.811249999999973,84886.00311852584,848.8600311852584
1571.25,284.936875,11.786875000000009,84847.8468743654,848.4784687436539
1575.0,284.91249999999997,11.762499999999989,84809.70451940536,848.0970451940536
1578.75,284.888125,11.738125000000025,84771.57604977778,847.7157604977779
1582.5,284.86375,11.713750000000005,84733.46146161496,847.3346146161497
1586.25,284.83937499999996,11.689374999999984,84695.3607510504,846.953607510504
1590.0,284.815,11.66500000000002,84657.2739142182,846.572739142182
1593.75,284.790625,11.640625,84619.20094725299,846.1920094725299
1597.5,284.76624999999996,11.61624999999998,84581.14184629041,845.8114184629042
1601.25,284.741875,11.591875000000016,84543.09660746681,845.430966074668
1605.0,284.7175,11.567499999999995,84505.06522691913,845.0506522691913
1608.75,284.69312499999995,11.543124999999975,84467.04770078523,844.6704770078524
1612.5,284.66875,11.518750000000011,84429.04402520372,844.2904402520372
1616.25,284.64437499999997,11.494374999999991,84391.05419631363,843.9105419631363
1620.0,284.62,11.470000000000027,84353.07821025533,843.5307821025533
1623.75,284.595625,11.445625000000007,84315.11606316929,843.151160631693
1627.5,284.57124999999996,11.421249999999986,84277.16775119714,842.7716775119713
1631.25,284.546875,11.396875000000023,84239.23327048121,842.3923327048121
1635.0,284.5225,11.372500000000002,84201.3126171644,842.013126171644
1638.75,284.49812499999996,11.348124999999982,84163.40578739051,841.6340578739051
1642.5,284.47375,11.323750000000018,84125.51277730415,841.2551277730414
1646.25,284.449375,11.299374999999998,84087.63358305035,840.8763358305035
1650.0,284.42499999999995,11.274999999999977,84049.76820077522,840.4976820077521
1653.75,284.400625,11.250625000000014,84011.91662662552,840.1191662662552
1657.5,284.37624999999997,11.226249999999993,83974.07885674866,839.7407885674866
1661.25,284.35187499999995,11.201874999999973,83936.25488729289,839.3625488729289
1665.0,284.3275,11.177500000000009,83898.44471440722,838.9844471440722
1668.75,284.30312499999997,11.153124999999989,83860.64833424128,838.6064833424128
1672.5,284.27875,11.128750000000025,83822.8657429457,838.2286574294569
1676.25,284.254375,11.104375000000005,83785.09693667144,837.8509693667144
1680.0,284.22999999999996,11.079999999999984,83747.34191157058,837.4734191157057
1683.75,284.205625,11.05562500000002,83709.60066379582,837.0960066379582
1687.5,284.18125,11.03125,83671.87318950055,836.7187318950055
1691.25,284.15687499999996,11.00687499999998,83634.15948483896,836.3415948483896
1695.0,284.1325,10.982500000000016,83596.45954596609,835.9645954596609
1698.75,284.108125,10.958124999999995,83558.7733690374,835.587733690374
1702.5,284.08374999999995,10.933749999999975,83521.10095020938,835.2110095020938
1706.25,284.059375,10.909375000000011,83483.44228563934,834.8344228563933
1710.0,284.03499999999997,10.884999999999991,83445.79737148495,834.4579737148495
1713.75,284.010625,10.860625000000027,83408.16620390507,834.0816620390507
1717.5,283.98625,10.836250000000007,83370.54877905881,833.7054877905881
1721.25,283.96187499999996,10.811874999999986,83332.9450931065,833.3294509310649
1725.0,283.9375,10.787500000000023,83295.3551422091,832.953551422091
1728.75,283.913125,10.763125000000002,83257.77892252798,832.5777892252798
1732.5,283.88874999999996,10.738749999999982,83220.21643022563,832.2021643022563
1736.25,283.864375,10.714375000000018,83182.66766146521,831.8266766146521
1740.0,283.84,10.689999999999998,83145.13261241042,831.4513261241042
1743.75,283.81562499999995,10.665624999999977,83107.61127922597,831.0761127922597
1747.5,283.79125,10.641250000000014,83070.10365807723,830.7010365807723
1751.25,283.76687499999997,10.616874999999993,83032.60974513006,830.3260974513006
1755.0,283.74249999999995,10.592499999999973,82995.12953655145,829.9512953655145
1758.75,283.718125,10.568125000000009,82957.66302850905,829.5766302850905
1762.5,283.69374999999997,10.543749999999989,82920.21021717094,829.2021021717094
1766.25,283.669375,10.519375000000025,82882.77109870632,828.8277109870631
1770.0,283.645,10.495000000000005,82845.34566928487,828.4534566928487
1773.75,283.62062499999996,10.470624999999984,82807.93392507719,828.0793392507719
1777.5,283.59625,10.44625000000002,82770.53586225463,827.7053586225463
1781.25,283.571875,10.421875,82733.15147698902,827.3315147698902
1785.0,283.54749999999996,10.39749999999998,82695.78076545322,826.9578076545322
1788.75,283.523125,10.373125000000016,82658.42372382079,826.5842372382078
1792.5,283.49875,10.348749999999995,82621.08034826584,826.2108034826583
1796.25,283.47437499999995,10.324374999999975,82583.75063496342,825.8375063496342
1800.0,283.45,10.300000000000011,82546.4345800893,825.464345800893
1803.75,283.42562499999997,10.275624999999991,82509.13217981988,825.0913217981988
1807.5,283.40125,10.251250000000027,82471.84343033248,824.7184343033248
1811.25,283.376875,10.226875000000007,82434.56832780485,824.3456832780486
1815.0,283.35249999999996,10.202499999999986,82397.30686841582,823.9730686841582
1818.75,283.328125,10.178125000000023,82360.05904834485,823.6005904834485
1822.5,283.30375,10.153750000000002,82322.824863772,823.22824863772
1826.25,283.27937499999996,10.129374999999982,82285.60431087826,822.8560431087826
1830.0,283.255,10.105000000000018,82248.39738584538,822.4839738584539
1833.75,283.230625,10.080624999999998,82211.20408485555,822.1120408485555
1837.5,283.20624999999995,10.056249999999977,82174.02440409198,821.7402440409198
1841.25,283.181875,10.031875000000014,82136.85833973873,821.3685833973873
1845.0,283.15749999999997,10.007499999999993,82099.70588798018,820.9970588798018
1848.75,283.13312499999995,9.983124999999973,82062.5670450018,820.6256704500179
1852.5,283.10875,9.958750000000009,82025.44180698972,820.2544180698973
1856.25,283.08437499999997,9.934374999999989,81988.33017013072,819.8833017013072
1860.0,283.06,9.910000000000025,81951.2321306125,819.5123213061249
1863.75,283.035625,9.885625000000005,81914.14768462318,819.1414768462319
1867.5,283.01124999999996,9.861249999999984,81877.07682835197,818.7707682835197
1871.25,282.986875,9.83687500000002,81840.01955798868,818.4001955798868
1875.0,282.9625,9.8125,81802.97586972378,818.0297586972379
1878.75,282.93812499999996,9.78812499999998,81765.9457597486,817.659457597486
1882.5,282.91375,9.763750000000016,81728.92922425528,817.2892922425527
1886.25,282.889375,9.739374999999995,81691.9262594363,816.919262594363
1890.0,282.86499999999995,9.714999999999975,81654.9368614854,816.5493686148541
1893.75,282.840625,9.690625000000011,81617.96102659687,816.1796102659687
1897.5,282.81624999999997,9.666249999999991,81580.99875096547,815.8099875096548
1901.25,282.791875,9.641875000000027,81544.0500307871,815.4405003078709
1905.0,282.7675,9.617500000000007,81507.11486225812,815.0711486225813
1908.75,282.74312499999996,9.593124999999986,81470.19324157578,814.7019324157577
1912.5,282.71875,9.568750000000023,81433.28516493812,814.3328516493812
1916.25,282.694375,9.544375000000002,81396.39062854364,813.9639062854363
1920.0,282.66999999999996,9.519999999999982,81359.50962859184,813.5950962859184
1923.75,282.645625,9.495625000000018,81322.64216128296,813.2264216128295
1927.5,282.62125,9.471249999999998,81285.78822281776,812.8578822281776
1931.25,282.59687499999995,9.446874999999977,81248.94780939797,812.4894780939798
1935.0,282.5725,9.422500000000014,81212.12091722606,812.1212091722606
1938.75,282.54812499999997,9.398124999999993,81175.30754250487,811.7530754250488
1942.5,282.52374999999995,9.373749999999973,81138.50768143848,811.3850768143848
1946.25,282.499375,9.349375000000009,81101.72133023154,811.0172133023153
1950.0,282.47499999999997,9.324999999999989,81064.94848508916,810.6494848508916
1953.75,282.450625,9.300625000000025,81028.18914221758,810.2818914221758
1957.5,282.42625,9.276250000000005,80991.44329782351,809.9144329782351
1961.25,282.40187499999996,9.251874999999984,80954.71094811455,809.5471094811454
1965.0,282.3775,9.22750000000002,80917.99208929906,809.1799208929906
1968.75,282.353125,9.203125,80881.28671758593,808.8128671758593
1972.5,282.32874999999996,9.17874999999998,80844.5948291849,808.445948291849
1976.25,282.304375,9.154375000000016,80807.91642030672,808.0791642030672
1980.0,282.28,9.129999999999995,80771.25148716236,807.7125148716236
1983.75,282.25562499999995,9.105624999999975,80734.6000259639,807.3460002596389
1987.5,282.23125,9.081250000000011,80697.9620329241,806.979620329241
1991.25,282.20687499999997,9.056874999999991,80661.33750425633,806.6133750425632
1995.0,282.1825,9.032500000000027,80624.72643617493,806.2472643617492
1998.75,282.158125,9.008125000000007,80588.12882489461,805.881288248946
